'sample #','V5','V2'
536937,1018,1090
536938,1014,1086
536939,1012,1086
536940,1010,1083
536941,1011,1084
536942,1010,1082
536943,1008,1082
536944,1003,1074
536945,998,1072
536946,1000,1075
536947,1001,1074
536948,1003,1072
536949,1000,1071
536950,996,1065
536951,992,1064
536952,993,1067
536953,996,1070
536954,999,1068
536955,998,1062
536956,996,1062
536957,991,1058
536958,989,1061
536959,992,1060
536960,990,1060
536961,989,1060
536962,988,1058
536963,986,1055
536964,987,1057
536965,988,1055
536966,989,1056
536967,990,1057
536968,988,1054
536969,982,1049
536970,982,1052
536971,981,1052
536972,982,1053
536973,986,1051
536974,986,1051
536975,984,1049
536976,987,1053
536977,987,1054
536978,985,1052
536979,984,1051
536980,982,1049
536981,981,1047
536982,982,1048
536983,983,1049
536984,983,1049
536985,984,1049
536986,982,1048
536987,983,1049
536988,980,1051
536989,981,1049
536990,981,1049
536991,978,1048
536992,979,1045
536993,980,1045
536994,981,1046
536995,983,1049
536996,984,1049
536997,982,1049
536998,978,1046
536999,978,1044
537000,978,1045
537001,981,1048
537002,983,1050
537003,982,1046
537004,978,1043
537005,979,1041
537006,978,1045
537007,979,1047
537008,980,1046
537009,983,1046
537010,980,1043
537011,978,1043
537012,979,1043
537013,978,1046
537014,980,1046
537015,979,1045
537016,975,1042
537017,976,1041
537018,977,1042
537019,979,1044
537020,983,1042
537021,977,1044
537022,978,1042
537023,975,1043
537024,977,1042
537025,980,1043
537026,982,1043
537027,980,1044
537028,981,1042
537029,981,1040
537030,978,1043
537031,979,1042
537032,981,1044
537033,982,1045
537034,980,1042
537035,982,1040
537036,977,1043
537037,979,1045
537038,980,1044
537039,981,1044
537040,978,1040
537041,975,1041
537042,977,1043
537043,982,1045
537044,984,1045
537045,985,1042
537046,985,1042
537047,984,1040
537048,982,1039
537049,981,1041
537050,982,1044
537051,982,1043
537052,983,1042
537053,982,1041
537054,983,1044
537055,984,1047
537056,987,1046
537057,988,1045
537058,989,1043
537059,990,1043
537060,1002,1046
537061,1027,1049
537062,1089,1061
537063,1193,1117
537064,1213,1190
537065,1135,1188
537066,1050,1130
537067,1023,1091
537068,1031,1083
537069,1041,1084
537070,1036,1081
537071,1026,1075
537072,1023,1076
537073,1023,1074
537074,1024,1072
537075,1020,1065
537076,1015,1059
537077,1008,1054
537078,1006,1051
537079,1002,1049
537080,998,1048
537081,995,1044
537082,988,1042
537083,977,1036
537084,969,1036
537085,964,1034
537086,960,1027
537087,953,1024
537088,940,1019
537089,918,1015
537090,899,1013
537091,891,1014
537092,888,1010
537093,881,1009
537094,876,1004
537095,869,996
537096,866,991
537097,864,985
537098,868,977
537099,866,969
537100,866,963
537101,864,958
537102,867,952
537103,865,948
537104,871,940
537105,876,936
537106,882,928
537107,884,915
537108,893,907
537109,904,906
537110,917,908
537111,927,916
537112,931,921
537113,937,928
537114,949,941
537115,956,955
537116,964,969
537117,968,980
537118,971,988
537119,971,996
537120,976,1005
537121,979,1011
537122,984,1012
537123,984,1017
537124,985,1017
537125,984,1017
537126,985,1018
537127,985,1022
537128,987,1025
537129,986,1024
537130,986,1025
537131,987,1028
537132,985,1033
537133,987,1034
537134,991,1037
537135,992,1042
537136,993,1044
537137,992,1046
537138,995,1049
537139,997,1053
537140,999,1053
537141,1002,1052
537142,1002,1051
537143,1002,1051
537144,1003,1049
537145,1006,1052
537146,1010,1052
537147,1009,1053
537148,1008,1048
537149,1007,1051
537150,1009,1051
537151,1012,1053
537152,1018,1054
537153,1016,1052
537154,1015,1049
537155,1014,1050
537156,1017,1054
537157,1020,1055
537158,1023,1055
537159,1023,1055
537160,1023,1051
537161,1024,1052
537162,1027,1056
537163,1029,1057
537164,1032,1062
537165,1032,1059
537166,1028,1059
537167,1025,1058
537168,1024,1059
537169,1025,1061
537170,1025,1061
537171,1025,1060
537172,1023,1060
537173,1022,1059
537174,1022,1062
537175,1021,1066
537176,1023,1062
537177,1023,1063
537178,1022,1060
537179,1019,1061
537180,1024,1062
537181,1025,1065
537182,1024,1066
537183,1025,1067
537184,1025,1067
537185,1022,1063
537186,1025,1066
537187,1027,1070
537188,1028,1070
537189,1030,1069
537190,1028,1068
537191,1027,1069
537192,1030,1072
537193,1032,1076
537194,1035,1073
537195,1034,1076
537196,1030,1073
537197,1030,1074
537198,1031,1076
537199,1034,1078
537200,1035,1080
537201,1035,1081
537202,1035,1078
537203,1031,1079
537204,1033,1080
537205,1031,1081
537206,1034,1083
537207,1034,1079
537208,1030,1080
537209,1029,1078
537210,1029,1079
537211,1032,1080
537212,1032,1078
537213,1029,1080
537214,1027,1074
537215,1023,1073
537216,1022,1075
537217,1021,1075
537218,1022,1075
537219,1021,1072
537220,1020,1070
537221,1017,1067
537222,1016,1069
537223,1013,1068
537224,1015,1067
537225,1013,1065
537226,1012,1061
537227,1007,1059
537228,1006,1060
537229,1006,1061
537230,1008,1060
537231,1007,1056
537232,1004,1055
537233,1002,1052
537234,1002,1053
537235,1004,1054
537236,1003,1052
537237,1004,1049
537238,1001,1048
537239,997,1047
537240,996,1047
537241,998,1047
537242,1000,1047
537243,999,1046
537244,998,1041
537245,994,1042
537246,993,1044
537247,995,1046
537248,998,1043
537249,996,1043
537250,996,1040
537251,994,1039
537252,992,1037
537253,994,1040
537254,995,1040
537255,995,1037
537256,992,1036
537257,990,1034
537258,990,1036
537259,991,1038
537260,992,1038
537261,990,1036
537262,989,1036
537263,988,1034
537264,990,1034
537265,991,1038
537266,990,1035
537267,991,1034
537268,988,1032
537269,987,1032
537270,987,1034
537271,988,1036
537272,990,1034
537273,988,1031
537274,984,1030
537275,987,1030
537276,983,1031
537277,984,1036
537278,989,1033
537279,986,1032
537280,984,1031
537281,984,1031
537282,983,1031
537283,987,1030
537284,988,1034
537285,986,1033
537286,983,1031
537287,980,1030
537288,983,1032
537289,984,1032
537290,985,1033
537291,986,1033
537292,983,1028
537293,979,1028
537294,981,1029
537295,980,1031
537296,982,1032
537297,983,1027
537298,980,1027
537299,977,1027
537300,977,1030
537301,979,1029
537302,982,1031
537303,979,1028
537304,978,1025
537305,977,1025
537306,976,1027
537307,976,1030
537308,977,1027
537309,979,1029
537310,977,1026
537311,972,1025
537312,974,1026
537313,977,1028
537314,978,1028
537315,977,1025
537316,974,1024
537317,975,1025
537318,973,1025
537319,975,1027
537320,977,1027
537321,977,1025
537322,975,1024
537323,972,1022
537324,972,1025
537325,974,1025
537326,975,1027
537327,973,1027
537328,974,1025
537329,973,1023
537330,974,1025
537331,976,1029
537332,978,1027
537333,975,1026
537334,973,1025
537335,973,1022
537336,976,1024
537337,975,1029
537338,977,1028
537339,978,1024
537340,976,1024
537341,979,1026
537342,981,1027
537343,983,1029
537344,989,1031
537345,995,1033
537346,1014,1031
537347,1063,1040
537348,1165,1091
537349,1204,1172
537350,1137,1176
537351,1051,1119
537352,1019,1074
537353,1023,1066
537354,1031,1067
537355,1029,1067
537356,1023,1063
537357,1017,1062
537358,1015,1058
537359,1012,1055
537360,1012,1054
537361,1013,1050
537362,1010,1047
537363,1010,1045
537364,1009,1042
537365,1002,1043
537366,997,1041
537367,996,1042
537368,995,1042
537369,988,1038
537370,982,1033
537371,974,1028
537372,971,1028
537373,963,1030
537374,951,1024
537375,935,1022
537376,923,1020
537377,912,1017
537378,907,1016
537379,906,1016
537380,898,1010
537381,890,1003
537382,886,993
537383,882,985
537384,881,979
537385,886,975
537386,886,972
537387,884,964
537388,879,954
537389,876,949
537390,879,941
537391,887,934
537392,892,926
537393,898,916
537394,905,906
537395,906,903
537396,920,911
537397,932,921
537398,942,930
537399,947,940
537400,952,947
537401,954,958
537402,959,973
537403,964,986
537404,963,988
537405,966,996
537406,967,997
537407,970,999
537408,972,1002
537409,974,1001
537410,976,1001
537411,978,1000
537412,976,1001
537413,978,1002
537414,978,1003
537415,979,1005
537416,982,1005
537417,981,1008
537418,979,1003
537419,976,1006
537420,977,1009
537421,979,1014
537422,982,1016
537423,984,1018
537424,984,1018
537425,986,1020
537426,987,1025
537427,991,1030
537428,993,1029
537429,995,1029
537430,996,1030
537431,993,1028
537432,999,1031
537433,997,1034
537434,1000,1031
537435,1001,1034
537436,998,1032
537437,999,1032
537438,999,1037
537439,1002,1037
537440,1004,1038
537441,1004,1036
537442,1003,1038
537443,1001,1038
537444,1002,1037
537445,1005,1040
537446,1007,1039
537447,1005,1040
537448,1005,1041
537449,1003,1042
537450,1002,1044
537451,1005,1047
537452,1009,1049
537453,1006,1050
537454,1007,1051
537455,1005,1051
537456,1006,1053
537457,1008,1057
537458,1009,1056
537459,1008,1054
537460,1008,1054
537461,1006,1054
537462,1009,1059
537463,1012,1061
537464,1014,1061
537465,1013,1059
537466,1013,1057
537467,1013,1058
537468,1017,1059
537469,1020,1063
537470,1022,1065
537471,1022,1063
537472,1023,1063
537473,1023,1063
537474,1023,1063
537475,1026,1065
537476,1029,1066
537477,1031,1068
537478,1030,1068
537479,1030,1068
537480,1032,1073
537481,1038,1075
537482,1040,1074
537483,1041,1074
537484,1042,1072
537485,1042,1074
537486,1042,1079
537487,1044,1081
537488,1045,1085
537489,1044,1083
537490,1041,1079
537491,1037,1079
537492,1035,1079
537493,1038,1083
537494,1036,1079
537495,1036,1081
537496,1036,1080
537497,1031,1079
537498,1031,1076
537499,1031,1079
537500,1030,1076
537501,1029,1074
537502,1028,1074
537503,1023,1072
537504,1023,1073
537505,1023,1073
537506,1021,1072
537507,1018,1071
537508,1016,1069
537509,1012,1068
537510,1011,1067
537511,1012,1069
537512,1012,1067
537513,1011,1065
537514,1007,1062
537515,1005,1062
537516,1006,1061
537517,1006,1063
537518,1008,1060
537519,1005,1057
537520,1004,1055
537521,1002,1051
537522,1003,1054
537523,1003,1055
537524,1003,1052
537525,1003,1051
537526,999,1047
537527,998,1046
537528,997,1048
537529,1000,1048
537530,1002,1045
537531,1000,1045
537532,998,1041
537533,994,1041
537534,993,1042
537535,992,1044
537536,995,1043
537537,996,1041
537538,994,1038
537539,992,1038
537540,991,1038
537541,994,1040
537542,995,1038
537543,994,1037
537544,992,1037
537545,989,1034
537546,990,1038
537547,993,1038
537548,993,1037
537549,990,1037
537550,988,1033
537551,984,1033
537552,985,1034
537553,986,1035
537554,990,1035
537555,989,1033
537556,986,1029
537557,984,1030
537558,984,1030
537559,989,1033
537560,989,1034
537561,986,1033
537562,985,1031
537563,984,1029
537564,985,1031
537565,984,1033
537566,987,1033
537567,986,1031
537568,985,1029
537569,984,1028
537570,982,1031
537571,983,1031
537572,981,1033
537573,984,1031
537574,983,1031
537575,980,1029
537576,981,1031
537577,983,1031
537578,984,1031
537579,983,1030
537580,983,1029
537581,980,1028
537582,979,1029
537583,977,1032
537584,980,1032
537585,977,1031
537586,978,1027
537587,975,1028
537588,977,1027
537589,976,1030
537590,980,1029
537591,978,1029
537592,973,1026
537593,974,1026
537594,973,1029
537595,976,1029
537596,978,1028
537597,976,1027
537598,973,1026
537599,971,1026
537600,971,1029
537601,975,1030
537602,974,1027
537603,975,1025
537604,973,1025
537605,970,1023
537606,970,1026
537607,972,1029
537608,973,1026
537609,973,1027
537610,970,1026
537611,966,1024
537612,968,1024
537613,970,1026
537614,972,1027
537615,972,1026
537616,970,1024
537617,967,1023
537618,969,1027
537619,969,1029
537620,970,1028
537621,969,1026
537622,968,1025
537623,966,1024
537624,968,1026
537625,969,1028
537626,972,1029
537627,971,1025
537628,968,1024
537629,967,1024
537630,965,1025
537631,967,1028
537632,970,1027
537633,970,1028
537634,969,1026
537635,966,1025
537636,970,1027
537637,970,1027
537638,971,1029
537639,973,1029
537640,974,1027
537641,975,1027
537642,979,1030
537643,990,1036
537644,1007,1036
537645,1054,1041
537646,1141,1068
537647,1203,1141
537648,1165,1192
537649,1078,1168
537650,1025,1111
537651,1017,1083
537652,1026,1075
537653,1023,1072
537654,1015,1068
537655,1009,1068
537656,1008,1066
537657,1006,1064
537658,1005,1060
537659,1002,1057
537660,998,1057
537661,1000,1054
537662,998,1050
537663,997,1047
537664,996,1044
537665,992,1044
537666,989,1045
537667,989,1046
537668,987,1044
537669,982,1042
537670,977,1038
537671,971,1033
537672,967,1033
537673,967,1033
537674,961,1029
537675,950,1026
537676,936,1023
537677,923,1022
537678,913,1022
537679,912,1022
537680,907,1020
537681,904,1018
537682,896,1011
537683,890,1008
537684,886,1004
537685,883,998
537686,887,990
537687,886,986
537688,884,977
537689,883,972
537690,880,966
537691,880,962
537692,879,952
537693,882,947
537694,882,938
537695,884,930
537696,891,922
537697,896,915
537698,904,910
537699,912,907
537700,919,912
537701,925,920
537702,933,931
537703,941,942
537704,949,952
537705,956,961
537706,957,973
537707,961,981
537708,960,988
537709,961,997
537710,965,1002
537711,966,1004
537712,969,1001
537713,969,1002
537714,970,1001
537715,973,1008
537716,977,1008
537717,976,1007
537718,976,1006
537719,975,1005
537720,974,1008
537721,972,1010
537722,976,1009
537723,977,1011
537724,974,1009
537725,972,1008
537726,973,1012
537727,977,1016
537728,981,1017
537729,980,1021
537730,982,1022
537731,981,1025
537732,985,1029
537733,988,1030
537734,990,1029
537735,987,1029
537736,991,1031
537737,987,1031
537738,987,1032
537739,992,1037
537740,993,1036
537741,993,1034
537742,992,1035
537743,992,1034
537744,990,1037
537745,995,1041
537746,997,1039
537747,998,1041
537748,997,1035
537749,994,1036
537750,997,1040
537751,996,1041
537752,1001,1043
537753,999,1043
537754,999,1040
537755,998,1040
537756,1000,1041
537757,1001,1048
537758,1003,1045
537759,1000,1045
537760,1001,1043
537761,998,1044
537762,1001,1046
537763,1003,1048
537764,1006,1049
537765,1004,1049
537766,1004,1049
537767,1003,1050
537768,1003,1052
537769,1009,1055
537770,1011,1055
537771,1009,1054
537772,1007,1053
537773,1008,1054
537774,1010,1057
537775,1013,1059
537776,1015,1060
537777,1015,1058
537778,1013,1059
537779,1013,1058
537780,1014,1062
537781,1015,1064
537782,1014,1067
537783,1013,1066
537784,1015,1065
537785,1015,1068
537786,1017,1069
537787,1020,1071
537788,1020,1072
537789,1023,1074
537790,1022,1072
537791,1019,1074
537792,1020,1078
537793,1020,1077
537794,1024,1081
537795,1024,1080
537796,1021,1083
537797,1022,1082
537798,1023,1085
537799,1026,1088
537800,1025,1091
537801,1026,1092
537802,1026,1091
537803,1023,1091
537804,1024,1092
537805,1024,1094
537806,1024,1094
537807,1023,1095
537808,1022,1092
537809,1020,1089
537810,1019,1091
537811,1019,1091
537812,1020,1088
537813,1018,1089
537814,1018,1087
537815,1017,1086
537816,1017,1086
537817,1017,1088
537818,1016,1085
537819,1018,1083
537820,1016,1080
537821,1012,1077
537822,1010,1080
537823,1011,1080
537824,1014,1077
537825,1013,1077
537826,1010,1072
537827,1010,1071
537828,1010,1071
537829,1009,1071
537830,1016,1070
537831,1018,1067
537832,1014,1066
537833,1012,1064
537834,1007,1067
537835,1010,1066
537836,1011,1063
537837,1007,1061
537838,1000,1054
537839,999,1055
537840,999,1054
537841,1000,1055
537842,999,1055
537843,996,1053
537844,994,1052
537845,988,1048
537846,988,1047
537847,990,1048
537848,992,1048
537849,992,1047
537850,989,1041
537851,987,1042
537852,986,1042
537853,988,1042
537854,988,1043
537855,988,1042
537856,989,1039
537857,988,1038
537858,987,1039
537859,988,1040
537860,988,1039
537861,988,1037
537862,986,1035
537863,982,1035
537864,982,1038
537865,984,1036
537866,983,1036
537867,984,1035
537868,982,1036
537869,978,1032
537870,979,1034
537871,980,1038
537872,981,1037
537873,985,1036
537874,983,1035
537875,980,1035
537876,979,1038
537877,981,1038
537878,980,1035
537879,979,1037
537880,976,1036
537881,973,1032
537882,975,1034
537883,978,1036
537884,980,1036
537885,980,1036
537886,979,1034
537887,977,1034
537888,977,1033
537889,978,1037
537890,979,1035
537891,979,1034
537892,977,1033
537893,976,1029
537894,975,1035
537895,973,1034
537896,979,1033
537897,979,1032
537898,978,1031
537899,976,1031
537900,973,1035
537901,974,1033
537902,975,1035
537903,974,1035
537904,976,1033
537905,977,1031
537906,980,1034
537907,982,1038
537908,981,1039
537909,980,1041
537910,978,1043
537911,980,1043
537912,988,1049
537913,998,1053
537914,1013,1059
537915,1024,1064
537916,1034,1068
537917,1044,1069
537918,1056,1072
537919,1073,1075
537920,1091,1073
537921,1112,1070
537922,1139,1067
537923,1168,1073
537924,1203,1083
537925,1238,1088
537926,1260,1091
537927,1266,1089
537928,1252,1074
537929,1219,1050
537930,1172,1016
537931,1129,979
537932,1105,953
537933,1086,938
537934,1061,935
537935,1030,933
537936,1001,940
537937,974,949
537938,957,959
537939,945,969
537940,937,982
537941,928,992
537942,922,998
537943,918,1002
537944,921,1001
537945,923,1004
537946,924,1002
537947,923,1002
537948,921,1004
537949,921,1004
537950,924,1002
537951,926,1003
537952,926,1002
537953,921,997
537954,922,1000
537955,919,1003
537956,923,1001
537957,926,1003
537958,925,1002
537959,922,998
537960,921,999
537961,921,1002
537962,919,1004
537963,921,1000
537964,922,998
537965,922,998
537966,921,1001
537967,921,1003
537968,923,1004
537969,922,1002
537970,917,1001
537971,913,1000
537972,915,1001
537973,915,1002
537974,918,1001
537975,920,1000
537976,920,999
537977,916,999
537978,914,999
537979,916,1000
537980,918,1001
537981,921,999
537982,919,999
537983,915,999
537984,915,999
537985,913,1000
537986,916,1000
537987,915,999
537988,913,997
537989,908,998
537990,911,999
537991,913,1002
537992,915,1000
537993,914,1000
537994,914,997
537995,908,996
537996,906,998
537997,904,1000
537998,904,1000
537999,905,999
538000,905,997
538001,904,996
538002,905,998
538003,908,999
538004,908,998
538005,910,999
538006,903,996
538007,902,996
