'sample #','V5','MLII'
600474,1019,1070
600475,1020,1068
600476,1021,1066
600477,1023,1070
600478,1021,1067
600479,1019,1068
600480,1013,1066
600481,1012,1067
600482,1013,1071
600483,1016,1073
600484,1015,1069
600485,1016,1068
600486,1015,1068
600487,1011,1067
600488,1017,1072
600489,1020,1075
600490,1023,1073
600491,1021,1072
600492,1021,1070
600493,1019,1067
600494,1020,1065
600495,1022,1068
600496,1018,1061
600497,1014,1059
600498,1006,1059
600499,1001,1060
600500,1005,1062
600501,1010,1064
600502,1011,1060
600503,1011,1059
600504,1008,1059
600505,1007,1059
600506,1009,1061
600507,1013,1063
600508,1013,1065
600509,1012,1061
600510,1006,1058
600511,1009,1057
600512,1009,1058
600513,1015,1059
600514,1016,1058
600515,1012,1056
600516,1008,1057
600517,1006,1057
600518,1006,1059
600519,1009,1060
600520,1010,1058
600521,1007,1058
600522,1005,1059
600523,1004,1061
600524,1007,1063
600525,1010,1065
600526,1013,1066
600527,1014,1065
600528,1014,1071
600529,1016,1079
600530,1020,1090
600531,1028,1105
600532,1035,1119
600533,1047,1131
600534,1050,1146
600535,1050,1171
600536,1046,1205
600537,1050,1241
600538,1058,1279
600539,1064,1309
600540,1069,1337
600541,1061,1363
600542,1055,1389
600543,1053,1418
600544,1055,1456
600545,1062,1487
600546,1075,1505
600547,1101,1504
600548,1130,1473
600549,1149,1401
600550,1143,1303
600551,1103,1209
600552,1038,1148
600553,979,1113
600554,949,1092
600555,949,1078
600556,953,1070
600557,961,1059
600558,970,1050
600559,986,1047
600560,1000,1048
600561,1010,1047
600562,1011,1045
600563,1013,1034
600564,1012,1031
600565,1013,1032
600566,1014,1028
600567,1015,1030
600568,1019,1027
600569,1018,1025
600570,1016,1022
600571,1018,1023
600572,1019,1025
600573,1024,1027
600574,1026,1022
600575,1023,1020
600576,1021,1019
600577,1019,1020
600578,1023,1021
600579,1025,1025
600580,1027,1026
600581,1029,1021
600582,1026,1018
600583,1026,1015
600584,1026,1019
600585,1029,1022
600586,1029,1023
600587,1027,1019
600588,1026,1018
600589,1026,1019
600590,1028,1021
600591,1030,1020
600592,1032,1019
600593,1031,1017
600594,1030,1013
600595,1029,1011
600596,1032,1011
600597,1036,1016
600598,1037,1015
600599,1035,1010
600600,1035,1008
600601,1031,1006
600602,1036,1007
600603,1036,1008
600604,1042,1003
600605,1041,1003
600606,1039,1002
600607,1040,1001
600608,1039,1002
600609,1043,1001
600610,1045,999
600611,1047,998
600612,1047,996
600613,1046,997
600614,1049,999
600615,1052,1002
600616,1056,1005
600617,1055,1002
600618,1057,1006
600619,1060,1010
600620,1063,1013
600621,1069,1018
600622,1072,1022
600623,1072,1022
600624,1072,1029
600625,1075,1038
600626,1079,1047
600627,1085,1057
600628,1086,1058
600629,1083,1062
600630,1081,1064
600631,1076,1065
600632,1076,1072
600633,1074,1074
600634,1072,1072
600635,1066,1071
600636,1060,1068
600637,1058,1068
600638,1057,1074
600639,1055,1073
600640,1054,1069
600641,1051,1066
600642,1046,1062
600643,1041,1060
600644,1042,1062
600645,1046,1066
600646,1048,1063
600647,1043,1059
600648,1040,1057
600649,1038,1060
600650,1040,1062
600651,1042,1061
600652,1043,1061
600653,1039,1060
600654,1033,1057
600655,1033,1058
600656,1032,1059
600657,1037,1061
600658,1036,1057
600659,1036,1052
600660,1031,1051
600661,1031,1053
600662,1029,1056
600663,1032,1058
600664,1034,1056
600665,1033,1052
600666,1030,1049
600667,1028,1050
600668,1029,1052
600669,1031,1054
600670,1032,1053
600671,1028,1049
600672,1026,1049
600673,1027,1048
600674,1028,1051
600675,1032,1049
600676,1031,1046
600677,1026,1044
600678,1024,1043
600679,1024,1044
600680,1024,1050
600681,1028,1049
600682,1029,1047
600683,1029,1042
600684,1026,1042
600685,1024,1044
600686,1024,1047
600687,1026,1049
600688,1026,1047
600689,1026,1043
600690,1021,1042
600691,1022,1043
600692,1024,1048
600693,1027,1049
600694,1026,1051
600695,1027,1047
600696,1020,1045
600697,1021,1044
600698,1025,1050
600699,1026,1050
600700,1023,1050
600701,1024,1047
600702,1021,1046
600703,1024,1046
600704,1026,1050
600705,1026,1050
600706,1026,1051
600707,1027,1047
600708,1025,1044
600709,1022,1045
600710,1022,1048
600711,1028,1053
600712,1030,1051
600713,1026,1051
600714,1020,1045
600715,1016,1047
600716,1019,1048
600717,1026,1050
600718,1026,1050
600719,1023,1046
600720,1022,1044
600721,1018,1046
600722,1019,1051
600723,1024,1051
600724,1024,1050
600725,1020,1046
600726,1015,1048
600727,1016,1046
600728,1017,1050
600729,1021,1051
600730,1020,1049
600731,1016,1047
600732,1013,1046
600733,1014,1045
600734,1016,1046
600735,1015,1048
600736,1021,1047
600737,1020,1045
600738,1019,1043
600739,1022,1048
600740,1020,1052
600741,1023,1055
600742,1023,1055
600743,1022,1051
600744,1024,1050
600745,1023,1053
600746,1026,1054
600747,1028,1058
600748,1029,1059
600749,1029,1056
600750,1026,1055
600751,1025,1057
600752,1028,1058
600753,1027,1058
600754,1028,1056
600755,1024,1053
600756,1019,1056
600757,1018,1056
600758,1018,1055
600759,1015,1058
600760,1016,1056
600761,1016,1051
600762,1009,1050
600763,1011,1052
600764,1013,1057
600765,1017,1061
600766,1015,1058
600767,1019,1055
600768,1016,1053
600769,1016,1057
600770,1016,1058
600771,1023,1057
600772,1022,1054
600773,1017,1049
600774,1014,1043
600775,1008,1043
600776,1006,1046
600777,1008,1045
600778,1008,1047
600779,1004,1044
600780,1004,1042
600781,1002,1043
600782,1004,1046
600783,1003,1047
600784,1003,1046
600785,1002,1044
600786,1000,1041
600787,1000,1042
600788,1000,1044
600789,1002,1048
600790,1003,1044
600791,1002,1042
600792,999,1040
600793,997,1041
600794,998,1042
600795,1000,1044
600796,1000,1041
600797,1001,1039
600798,996,1037
600799,995,1036
600800,996,1039
600801,1001,1040
600802,1000,1040
600803,998,1037
600804,995,1039
600805,996,1041
600806,999,1043
600807,1004,1050
600808,1005,1051
600809,1003,1056
600810,1004,1059
600811,1008,1070
600812,1015,1083
600813,1024,1101
600814,1033,1117
600815,1034,1135
600816,1033,1159
600817,1028,1196
600818,1030,1238
600819,1042,1271
600820,1050,1301
600821,1049,1321
600822,1040,1343
600823,1035,1371
600824,1037,1407
600825,1044,1442
600826,1057,1466
600827,1073,1473
600828,1095,1450
600829,1114,1390
600830,1124,1298
600831,1106,1198
600832,1057,1130
600833,994,1093
600834,947,1070
600835,930,1050
600836,935,1037
600837,941,1032
600838,947,1028
600839,957,1019
600840,972,1012
600841,980,1011
600842,985,1015
600843,986,1013
600844,987,1009
600845,988,1002
600846,987,1001
600847,984,999
600848,987,999
600849,990,999
600850,992,998
600851,991,994
600852,987,995
600853,987,994
600854,991,996
600855,993,997
600856,998,994
600857,995,991
600858,991,990
600859,992,988
600860,996,991
600861,999,994
600862,997,992
600863,996,991
600864,995,989
600865,993,987
600866,996,991
600867,999,991
600868,998,991
600869,998,987
600870,996,985
600871,993,983
600872,994,986
600873,1000,986
600874,1000,989
600875,998,985
600876,997,982
600877,998,984
600878,1001,985
600879,1001,986
600880,1003,985
600881,1002,980
600882,999,979
600883,997,981
600884,1000,981
600885,1004,982
600886,1002,980
600887,1002,978
600888,1000,976
600889,1000,978
600890,1004,978
600891,1004,979
600892,1009,978
600893,1004,970
600894,1002,970
600895,1002,975
600896,1003,975
600897,1002,976
600898,1006,972
600899,1007,968
600900,1003,969
600901,1003,969
600902,1007,973
600903,1010,974
600904,1007,974
600905,1006,970
600906,1004,969
600907,1010,968
600908,1012,972
600909,1016,973
600910,1017,973
600911,1016,972
600912,1013,973
600913,1013,976
600914,1018,981
600915,1025,985
600916,1028,986
600917,1028,983
600918,1027,985
600919,1030,989
600920,1033,996
600921,1035,1002
600922,1039,1005
600923,1038,1006
600924,1034,1007
600925,1039,1013
600926,1041,1018
600927,1043,1026
600928,1037,1030
600929,1037,1033
600930,1035,1035
600931,1036,1037
600932,1035,1039
600933,1039,1044
600934,1039,1044
600935,1034,1044
600936,1029,1043
600937,1026,1045
600938,1027,1048
600939,1027,1048
600940,1026,1046
600941,1020,1045
600942,1018,1042
600943,1017,1043
600944,1015,1042
600945,1018,1044
600946,1015,1042
600947,1011,1039
600948,1007,1037
600949,1003,1038
600950,1006,1040
600951,1008,1043
600952,1006,1043
600953,1005,1035
600954,1003,1035
600955,1000,1036
600956,998,1037
600957,1003,1039
600958,1002,1039
600959,997,1034
600960,999,1034
600961,996,1035
600962,996,1036
600963,1002,1039
600964,1001,1036
600965,999,1033
600966,994,1033
600967,996,1036
600968,998,1038
600969,999,1041
600970,998,1035
600971,998,1034
600972,994,1033
600973,994,1032
600974,993,1035
600975,996,1036
600976,993,1033
600977,995,1030
600978,993,1027
600979,991,1029
600980,993,1031
600981,996,1031
600982,999,1030
600983,994,1027
600984,991,1027
600985,992,1029
600986,996,1031
600987,996,1033
600988,995,1031
600989,989,1028
600990,989,1024
600991,985,1026
600992,990,1028
600993,992,1029
600994,994,1030
600995,993,1029
600996,992,1028
600997,989,1030
600998,992,1030
600999,990,1031
601000,995,1030
601001,988,1029
601002,990,1030
601003,989,1031
601004,994,1036
601005,996,1036
601006,994,1034
601007,995,1035
601008,994,1033
601009,992,1033
601010,995,1038
601011,997,1038
601012,997,1036
601013,998,1036
601014,994,1032
601015,989,1036
601016,993,1038
601017,995,1039
601018,994,1039
601019,992,1034
601020,991,1035
601021,992,1037
601022,992,1040
601023,996,1040
601024,994,1039
601025,991,1036
601026,989,1035
601027,988,1036
601028,987,1040
601029,993,1041
601030,993,1039
601031,989,1036
601032,988,1035
601033,985,1038
601034,986,1038
601035,988,1041
601036,992,1039
601037,989,1037
601038,985,1035
601039,987,1035
601040,989,1037
601041,993,1041
601042,989,1038
601043,986,1033
601044,985,1035
601045,983,1036
601046,981,1039
601047,986,1037
601048,983,1037
601049,980,1035
601050,979,1035
601051,980,1036
601052,980,1037
601053,983,1039
601054,984,1038
601055,984,1033
601056,983,1031
601057,982,1034
601058,985,1036
601059,986,1039
601060,987,1039
601061,986,1038
601062,987,1038
601063,986,1039
601064,989,1043
601065,995,1045
601066,993,1044
601067,992,1041
601068,989,1041
601069,988,1043
601070,991,1047
601071,996,1049
601072,995,1051
601073,993,1048
601074,990,1045
601075,990,1050
601076,990,1048
601077,989,1049
601078,988,1046
601079,984,1043
601080,979,1043
601081,978,1044
601082,980,1047
601083,982,1047
601084,983,1047
601085,981,1045
601086,977,1045
601087,981,1045
601088,982,1048
601089,983,1053
601090,985,1051
601091,986,1048
601092,983,1045
601093,985,1047
601094,986,1045
601095,988,1046
601096,983,1040
601097,978,1035
601098,971,1034
601099,970,1036
601100,972,1036
601101,977,1041
601102,974,1037
601103,974,1037
601104,973,1035
601105,971,1037
601106,970,1040
601107,975,1041
601108,975,1037
601109,973,1038
601110,966,1035
601111,969,1034
601112,971,1035
601113,974,1043
601114,974,1043
601115,972,1039
601116,971,1036
601117,969,1036
601118,968,1037
601119,973,1040
601120,973,1038
601121,971,1038
601122,968,1035
601123,969,1036
601124,972,1040
601125,977,1041
601126,975,1042
601127,972,1039
601128,974,1040
601129,976,1045
601130,978,1054
601131,985,1064
601132,988,1071
601133,989,1078
601134,995,1093
601135,1004,1112
601136,1011,1132
601137,1016,1153
601138,1015,1183
601139,1015,1217
601140,1019,1250
601141,1027,1281
601142,1036,1314
601143,1036,1337
601144,1028,1361
601145,1021,1387
601146,1021,1422
601147,1029,1455
601148,1048,1477
601149,1069,1476
601150,1092,1441
601151,1102,1367
601152,1098,1270
601153,1066,1182
601154,1013,1130
601155,957,1104
601156,924,1078
601157,913,1053
601158,913,1038
601159,917,1035
601160,922,1034
601161,941,1035
601162,955,1031
601163,968,1026
601164,969,1024
601165,971,1023
601166,971,1022
601167,978,1021
601168,978,1017
601169,974,1013
601170,971,1009
601171,970,1012
601172,975,1012
601173,981,1015
601174,980,1011
601175,982,1010
601176,976,1006
601177,976,1007
601178,980,1011
601179,983,1011
601180,985,1012
601181,987,1006
601182,985,1006
601183,986,1009
601184,986,1009
601185,985,1010
601186,989,1009
601187,985,1005
601188,982,1005
601189,985,1007
601190,988,1008
601191,992,1009
601192,992,1007
601193,990,1006
601194,988,1006
601195,989,1007
601196,991,1009
601197,992,1007
601198,996,1006
601199,994,1002
601200,992,1001
601201,989,1002
601202,993,1005
601203,995,1005
601204,995,1002
601205,991,999
601206,990,1000
601207,989,998
601208,991,999
601209,995,1000
601210,995,997
601211,993,994
601212,991,994
601213,993,994
601214,992,997
601215,997,994
601216,997,995
601217,995,990
601218,996,987
601219,993,988
601220,996,988
601221,1000,992
601222,1002,988
601223,1002,985
601224,1001,986
601225,1002,987
601226,1006,988
601227,1009,989
601228,1009,987
601229,1007,987
601230,1006,982
601231,1006,986
601232,1012,992
601233,1016,992
601234,1018,995
601235,1019,997
601236,1014,996
601237,1021,1000
601238,1022,1007
601239,1026,1013
601240,1032,1014
601241,1031,1016
601242,1030,1019
601243,1030,1027
601244,1033,1032
601245,1040,1039
601246,1040,1041
601247,1040,1042
601248,1039,1047
601249,1037,1052
601250,1038,1058
601251,1042,1060
601252,1039,1060
601253,1038,1058
601254,1033,1060
601255,1029,1062
601256,1028,1064
601257,1027,1063
601258,1025,1063
601259,1020,1061
601260,1017,1058
601261,1013,1061
601262,1013,1062
601263,1014,1061
601264,1012,1058
601265,1007,1056
601266,1004,1053
601267,1001,1054
601268,1001,1061
601269,1003,1057
601270,1002,1058
601271,1000,1052
601272,997,1050
601273,997,1052
601274,999,1052
601275,1000,1057
601276,1000,1053
601277,998,1049
601278,994,1051
601279,994,1052
601280,998,1054
601281,999,1054
601282,1000,1051
601283,994,1050
601284,992,1051
601285,992,1049
601286,993,1052
601287,997,1052
601288,995,1047
601289,991,1048
601290,991,1047
601291,991,1047
601292,991,1048
601293,994,1048
601294,994,1047
601295,993,1043
601296,989,1043
601297,988,1044
601298,989,1045
601299,993,1046
601300,993,1045
601301,989,1041
601302,988,1042
601303,987,1044
601304,992,1048
601305,995,1048
601306,996,1045
601307,992,1043
601308,988,1040
601309,989,1040
601310,993,1042
601311,993,1042
601312,993,1043
601313,990,1043
601314,989,1040
601315,989,1043
601316,993,1044
601317,996,1045
601318,994,1045
601319,990,1042
601320,989,1040
601321,989,1043
601322,990,1047
601323,996,1049
601324,993,1047
601325,992,1042
601326,988,1043
601327,989,1045
601328,992,1047
601329,993,1049
601330,991,1047
601331,989,1044
601332,987,1044
601333,987,1046
601334,988,1049
601335,994,1049
601336,992,1047
601337,990,1043
601338,984,1045
601339,983,1047
601340,990,1051
601341,994,1051
601342,993,1049
601343,992,1047
601344,987,1047
601345,988,1047
601346,992,1046
601347,994,1049
601348,992,1049
601349,990,1048
601350,988,1046
601351,987,1045
601352,987,1049
601353,988,1047
601354,989,1047
601355,987,1041
601356,982,1043
601357,983,1044
601358,985,1049
601359,987,1048
601360,988,1046
601361,982,1044
601362,981,1043
601363,980,1043
601364,984,1046
601365,988,1047
601366,989,1044
601367,990,1044
601368,987,1042
601369,988,1046
601370,992,1049
601371,992,1053
601372,995,1050
601373,994,1047
601374,993,1047
601375,993,1051
601376,995,1054
601377,1000,1057
601378,998,1054
601379,996,1053
601380,993,1052
601381,992,1052
601382,992,1055
601383,998,1055
601384,997,1051
601385,993,1049
601386,988,1049
601387,984,1051
601388,983,1052
601389,987,1054
601390,985,1050
601391,981,1050
601392,977,1049
601393,981,1052
601394,983,1056
601395,985,1057
601396,990,1056
601397,986,1053
601398,984,1050
601399,983,1052
601400,988,1051
601401,992,1052
601402,988,1046
601403,982,1042
601404,979,1038
601405,976,1040
601406,975,1040
601407,979,1043
601408,978,1041
601409,976,1037
601410,973,1038
601411,973,1041
601412,975,1041
601413,979,1042
601414,975,1039
601415,975,1038
601416,971,1035
601417,970,1038
601418,972,1039
601419,974,1043
601420,974,1038
601421,973,1035
601422,968,1035
601423,966,1037
601424,971,1038
601425,971,1036
601426,974,1036
601427,971,1035
601428,967,1036
601429,967,1033
601430,969,1038
601431,975,1036
601432,975,1038
601433,976,1039
601434,973,1039
601435,971,1049
601436,976,1056
601437,981,1065
601438,986,1072
601439,991,1083
601440,998,1099
601441,1004,1121
601442,1011,1147
601443,1008,1177
601444,1005,1210
601445,1005,1241
601446,1007,1272
601447,1008,1302
601448,1009,1327
601449,1004,1351
601450,1001,1380
601451,1000,1411
601452,1010,1437
601453,1025,1446
601454,1052,1433
601455,1076,1384
601456,1087,1300
601457,1075,1204
601458,1036,1133
601459,981,1095
601460,930,1075
601461,909,1052
601462,908,1030
601463,907,1021
601464,910,1019
601465,918,1016
601466,938,1018
601467,955,1016
601468,963,1010
601469,963,1005
601470,960,1003
601471,959,1000
601472,961,998
601473,963,997
601474,964,992
601475,962,992
601476,959,989
601477,961,990
601478,966,991
601479,968,994
601480,966,988
601481,966,985
601482,964,985
601483,962,985
601484,967,988
601485,971,987
601486,969,984
601487,967,983
601488,964,978
601489,965,981
601490,966,982
601491,970,980
601492,968,982
601493,962,978
601494,962,976
601495,963,978
601496,966,982
601497,970,979
601498,969,977
601499,966,975
601500,963,970
601501,963,971
601502,964,973
601503,967,975
601504,967,975
601505,966,969
601506,965,969
601507,962,969
601508,963,970
601509,970,968
601510,969,966
601511,966,962
601512,963,960
601513,963,962
601514,966,962
601515,969,960
601516,968,960
601517,965,956
601518,962,956
601519,960,955
601520,964,955
601521,966,958
601522,966,953
601523,963,949
601524,963,947
601525,961,948
601526,962,951
601527,967,951
601528,965,951
601529,962,948
601530,963,946
601531,963,949
601532,965,950
601533,967,953
601534,968,950
601535,968,949
601536,968,950
601537,971,952
601538,972,956
601539,975,959
601540,980,959
601541,977,959
601542,978,963
601543,979,966
601544,983,971
601545,988,974
601546,990,977
601547,987,978
601548,986,983
601549,986,991
601550,989,997
601551,992,1002
601552,993,1002
601553,988,1001
